Symbol,Name,Market Cap,Country,Sector,Industry
SONN,Sonnet BioTherapeutics Holdings Inc. Common Stock,32724044.00,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SONO,Sonos Inc. Common Stock,4345972799.00,United States,Consumer Services,Consumer Electronics/Video Chains
SP,SP Plus Corporation Common Stock,715423222.00,United States,Miscellaneous,Other Consumer Services
SPCB,SuperCom Ltd. Ordinary Shares (Israel),21823165.00,Israel,Technology,Semiconductors
SPFI,South Plains Financial Inc. Common Stock,420604044.00,United States,Finance,Major Banks
SPI,SPI Energy Co. Ltd. Ordinary Shares,159643898.00,China,Technology,Semiconductors
SPKE,Spark Energy Inc. Class A Common Stock,384031759.00,United States,Public Utilities,Power Generation
SPLK,Splunk Inc. Common Stock,23151690045.00,United States,Technology,Computer Software: Prepackaged Software
SPNE,SeaSpine Holdings Corporation Common Stock,694393078.00,United States,Health Care,Medical Specialities
SPNS,Sapiens International Corporation N.V. Common Shares (Cayman Islands),1359704850.00,Curacao,Technology,Computer Software: Prepackaged Software
SPOK,Spok Holdings Inc. Common Stock,188967396.00,United States,Public Utilities,Telecommunications Equipment
SPPI,Spectrum Pharmaceuticals Inc.Common Stock,628315025.00,United States,Health Care,Major Pharmaceuticals
SPRB,Spruce Biosciences Inc. Common Stock,256631485.00,United States,Consumer Durables,Specialty Chemicals
SPRO,Spero Therapeutics Inc. Common Stock,442010959.00,United States,Health Care,Major Pharmaceuticals
SPRT,Support.com Inc. Common Stock,24406426.00,United States,Technology,EDP Services
SPSC,SPS Commerce Inc. Common Stock,3680999874.00,United States,Technology,EDP Services
SPT,Sprout Social Inc Class A Common Stock,4794891181.00,United States,Technology,EDP Services
SPTK,SportsTek Acquisition Corp. Class A Common Stock,208940625.00,United States,,
SPTN,SpartanNash Company Common Stock,708132375.00,United States,Consumer Non-Durables,Food Distributors
SPWH,Sportsman's Warehouse Holdings Inc. Common Stock,775812665.00,United States,Consumer Services,Other Specialty Stores
SPWR,SunPower Corporation Common Stock,4733980301.00,United States,Technology,Semiconductors
SQBG,Sequential Brands Group Inc. Common Stock,15354012.00,United States,Consumer Services,Clothing/Shoe/Accessory Stores
SQFT,Presidio Property Trust Inc. Class A Common Stock,39935125.00,United States,Consumer Services,Real Estate Investment Trusts
SRAC,Stable Road Acquisition Corp. Class A Common Stock,287362772.00,United States,,
SRAX,SRAX Inc. Class A Common Stock,126133282.00,United States,Technology,Advertising
SRCE,1st Source Corporation Common Stock,1156296032.00,United States,Finance,Major Banks
SRCL,Stericycle Inc. Common Stock,6629708913.00,United States,Public Utilities,Environmental Services
SRDX,Surmodics Inc. Common Stock,762323960.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
SREV,ServiceSource International Inc. Common Stock,125579597.00,United States,Technology,Retail: Computer Software & Peripheral Equipment
SRGA,Surgalign Holdings Inc. Common Stock,155708261.00,United States,Health Care,Industrial Specialties
SRNE,Sorrento Therapeutics Inc.  Common Stock,2888381804.00,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SRNG,Soaring Eagle Acquisition Corp. Class A Ordinary Share,2141156250.00,United States,Finance,Business Services
SRPT,Sarepta Therapeutics Inc. Common Stock (DE),6413875830.00,United States,Health Care,Major Pharmaceuticals
SRRA,Sierra Oncology Inc. Common Stock,247246219.00,Canada,Health Care,Major Pharmaceuticals
SRRK,Scholar Rock Holding Corporation Common Stock,1040031182.00,United States,Health Care,Major Pharmaceuticals
SRSA,Sarissa Capital Acquisition Corp. Class A Ordinary Shares,249750000.00,United States,Finance,Business Services
SRTS,Sensus Healthcare Inc. Common Stock,72554324.00,United States,Health Care,Medical/Dental Instruments
SSAA,Science Strategic Acquisition Corp. Alpha Class A Common Stock,379974375.00,United States,,
SSB,South State Corporation Common Stock,5995154909.00,United States,Finance,Major Banks
SSBI,Summit State Bank Common Stock,91650960.00,United States,Finance,Major Banks
SSKN,Strata Skin Sciences Inc. Common Stock,54419682.00,United States,Health Care,Medical/Dental Instruments
SSNC,SS&C Technologies Holdings Inc. Common Stock,18814631500.00,United States,Technology,EDP Services
SSNT,SilverSun Technologies Inc. Common Stock,50234184.00,United States,Miscellaneous,Business Services
SSP,E.W. Scripps Company (The) Class A Common Stock,1726274640.00,United States,Consumer Services,Broadcasting
SSRM,SSR Mining Inc. Common Stock,3444142143.00,Canada,Basic Industries,Precious Metals
SSSS,SuRo Capital Corp. Common Stock,335242242.00,United States,Finance,Finance Companies
SSTI,ShotSpotter Inc. Common Stock,569424913.00,United States,Technology,Computer Software: Prepackaged Software
SSYS,Stratasys Ltd. Ordinary Shares (Israel),1727624820.00,United States,Technology,Computer peripheral equipment
STAA,STAAR Surgical Company Common Stock,7165101565.00,United States,Health Care,Ophthalmic Goods
STAF,Staffing 360 Solutions Inc. Common Stock (DE),25383827.00,United States,Technology,Diversified Commercial Services
STBA,S&T Bancorp Inc. Common Stock,1278437160.00,United States,Finance,Major Banks
STCN,Steel Connect Inc. Common Stock,138181103.00,United States,,
STEP,StepStone Group Inc. Class A Common Stock,1326093750.00,United States,Finance,Investment Managers
STFC,State Auto Financial Corporation Common Stock,781476182.00,United States,Finance,Property-Casualty Insurers
STIM,Neuronetics Inc. Common Stock,442039798.00,United States,Health Care,Managed Health Care
STKL,SunOpta Inc. Common Stock,1277597649.00,Canada,,
STKS,The ONE Group Hospitality Inc. Common Stock,329703308.00,United States,Consumer Services,Restaurants
STLD,Steel Dynamics Inc.,12723829909.00,United States,Basic Industries,Steel/Iron Ore
STMP,Stamps.com Inc.  Common Stock ($0.001 Par Value),3741501562.00,United States,Miscellaneous,Business Services
STNE,StoneCo Ltd. Class A Common Shares,20870134291.00,Brazil,Technology,EDP Services
STOK,Stoke Therapeutics Inc. Common Stock,1257599841.00,United States,Health Care,Major Pharmaceuticals
STRA,Strategic Education Inc. Common Stock,1947691707.00,United States,Miscellaneous,Service to the Health Industry
STRL,Sterling Construction Company Inc Common Stock,667960444.00,United States,Capital Goods,Oilfield Services/Equipment
STRM,Streamline Health Solutions Inc. Common Stock,79374398.00,United States,Technology,EDP Services
STRO,Sutro Biopharma Inc. Common Stock,899202564.00,United States,Health Care,Major Pharmaceuticals
STRR,Star Equity Holdings Inc. Common Stock,17162487.00,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
STRS,Stratus Properties Inc. Common Stock,203729645.00,United States,Consumer Services,Homebuilding
STRT,STRATTEC SECURITY CORPORATION Common Stock,171438632.00,United States,Capital Goods,Auto Parts:O.E.M.
STSA,Satsuma Pharmaceuticals Inc. Common Stock,228588273.00,United States,Health Care,Major Pharmaceuticals
STTK,Shattuck Labs Inc. Common Stock,1173748378.00,United States,Health Care,Major Pharmaceuticals
STWO,ACON S2 Acquisition Corp. Class A Ordinary Shares,310312500.00,United States,Finance,Business Services
STX,Seagate Technology Holdings PLC Ordinary Shares (Ireland),19797546073.00,Ireland,Technology,Electronic Components
STXB,Spirit of Texas Bancshares Inc. Common Stock,400692088.00,United States,Finance,Commercial Banks
SUMO,Sumo Logic Inc. Common Stock,2319809155.00,United States,Technology,Retail: Computer Software & Peripheral Equipment
SUMR,Summer Infant Inc. Common Stock,27397453.00,United States,Capital Goods,Office Equipment/Supplies/Services
SUNS,SLR Senior Investment Corp. Common Stock,245389730.00,United States,Finance,Finance Companies
SUNW,Sunworks Inc. Common Stock,182253752.00,United States,Public Utilities,Telecommunications Equipment
SUPN,Supernus Pharmaceuticals Inc. Common Stock,1731588684.00,United States,Health Care,Major Pharmaceuticals
SURF,Surface Oncology Inc. Common Stock,297300192.00,United States,Health Care,Major Pharmaceuticals
SV,Spring Valley Acquisition Corp. Class A Ordinary Share,287787500.00,United States,Finance,Business Services
SVAC,Starboard Value Acquisition Corp. Class A Common Stock,507819626.00,United States,,
SVBI,Severn Bancorp Inc,153014234.00,United States,Finance,Major Banks
SVC,Service Properties Trust Common Stock,2177322834.00,United States,Consumer Services,Real Estate Investment Trusts
SVFA,SVF Investment Corp. Class A Ordinary Shares,748650000.00,United States,Finance,Business Services
SVFB,SVF Investment Corp. 2 Class A Ordinary Shares,292149000.00,United States,Finance,Business Services
SVFC,SVF Investment Corp. 3 Class A Ordinary Shares,406706400.00,United States,Finance,Business Services
SVFD,Save Foods Inc. Common Stock,25476443.00,Israel,,
SVOK,Seven Oaks Acquisition Corp. Class A Common Stock,319556250.00,United States,Finance,Business Services
SVOKU,Seven Oaks Acquisition Corp. Unit,269876250.00,United States,,
SVRA,Savara Inc. Common Stock,201148590.00,United States,Health Care,Major Pharmaceuticals
SVVC,Firsthand Technology Value Fund Inc. Common Stock,39355903.00,United States,Finance,Finance/Investors Services
SWAV,ShockWave Medical Inc. Common Stock,6789862504.00,United States,Health Care,Medical/Dental Instruments
SWBI,Smith & Wesson Brands Inc. Common Stock,1460141657.00,United States,Consumer Non-Durables,Ordnance And Accessories
SWET,Athlon Acquisition Corp. Class A Common stock,333960000.00,United States,,
SWIM,Latham Group Inc. Common Stock,3659758205.00,United States,Capital Goods,Engineering & Construction
SWIR,Sierra Wireless Inc. Common Stock,726392591.00,Canada,Basic Industries,Metal Fabrications
SWKH,SWK Holdings Corporation Common Stock,222781772.00,United States,Finance,Diversified Financial Services
SWKS,Skyworks Solutions Inc. Common Stock,29502035468.00,United States,Technology,Semiconductors
SWTX,SpringWorks Therapeutics Inc. Common Stock,4164798901.00,United States,Health Care,Major Pharmaceuticals
SXTC,China SXT Pharmaceuticals Inc. Ordinary Shares,26475586.00,China,Health Care,Major Pharmaceuticals
SY,So-Young International Inc. American Depository Shares,1037791793.00,China,Technology,Computer Software: Prepackaged Software
SYBT,Stock Yards Bancorp Inc. Common Stock,1367022115.00,United States,Finance,Major Banks
SYBX,Synlogic Inc. Common Stock,219946528.00,United States,Health Care,Major Pharmaceuticals
SYKE,Sykes Enterprises Incorporated Common Stock,2123078348.00,United States,Technology,EDP Services
SYNA,Synaptics Incorporated Common Stock $0.001 Par Value,5195102305.00,United States,Technology,Computer peripheral equipment
SYNH,Syneos Health Inc. Class A Common Stock,9162209242.00,United States,Health Care,Biotechnology: Commercial Physical & Biological Resarch
SYNL,Synalloy Corporation Common Stock,92940655.00,United States,Basic Industries,Steel/Iron Ore
SYPR,Sypris Solutions Inc. Common Stock,79440043.00,United States,Capital Goods,Auto Parts:O.E.M.
SYRS,Syros Pharmaceuticals Inc. Common Stock,344550547.00,United States,Health Care,Major Pharmaceuticals
SYTA,Siyata Mobile Inc. Common Shares,36438269.00,Canada,Basic Industries,Metal Fabrications
TA,TravelCenters of America Inc. Common Stock,418507828.00,United States,Consumer Durables,Automotive Aftermarket
TACO,Del Taco Restaurants Inc. Common Stock,361691793.00,United States,Consumer Services,Restaurants
TACT,TransAct Technologies Incorporated Common Stock,116103756.00,United States,Technology,Computer peripheral equipment
TAIT,Taitron Components Incorporated Class A Common Stock,30696944.00,United States,Technology,Electronic Components
TALK,Talkspace Inc. Common Stock,1348985821.00,United States,,
TALS,Talaris Therapeutics Inc. Common Stock,539511747.00,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
TANH,Tantech Holdings Ltd. Common Stock,32644382.00,China,,
TAOP,Taoping Inc. Ordinary Shares ,65269979.00,China,Technology,Computer Software: Prepackaged Software
TARA,Protara Therapeutics Inc.  Common Stock,59931289.00,United States,Health Care,Major Pharmaceuticals
TARS,Tarsus Pharmaceuticals Inc. Common Stock,605471983.00,United States,Consumer Durables,Specialty Chemicals
TASK,TaskUs Inc. Class A Common Stock,3402237385.00,United States,,
TAST,Carrols Restaurant Group Inc. Common Stock,315192907.00,United States,Consumer Services,Restaurants
TATT,TAT Technologies Ltd. Ordinary Shares,51561984.00,Israel,Capital Goods,Aerospace
TAYD,Taylor Devices Inc. Common Stock,41862120.00,United States,Capital Goods,Industrial Machinery/Components
TBBK,The Bancorp Inc Common Stock,1373949912.00,United States,Finance,Major Banks
TBCP,Thunder Bridge Capital Partners III Inc. Class A Common Stock,514869280.00,United States,,
TBIO,Translate Bio Inc. Common Stock,1722831074.00,United States,Consumer Durables,Specialty Chemicals
TBK,Triumph Bancorp Inc. Common Stock,1925032912.00,United States,Finance,Major Banks
TBLT,ToughBuilt Industries Inc. Common Stock,70180545.00,United States,Capital Goods,Diversified Manufacture
TBNK,Territorial Bancorp Inc. Common Stock,241594273.00,United States,Finance,Savings Institutions
TBPH,Theravance Biopharma Inc. Ordinary Shares,1018353757.00,Cayman Islands,Health Care,Major Pharmaceuticals
TC,TuanChe Limited American Depositary Shares,59903827.00,China,Miscellaneous,Business Services
TCAC,Tuatara Capital Acquisition Corporation Class A Ordinary Shares,242000000.00,United States,Finance,Business Services
TCBI,Texas Capital Bancshares Inc. Common Stock,3330779264.00,United States,Finance,Major Banks
TCBK,TriCo Bancshares Common Stock,1297641735.00,United States,Finance,Major Banks
TCDA,Tricida Inc. Common Stock,240303626.00,United States,Health Care,Major Pharmaceuticals
TCFC,The Community Financial Corporation Common Stock,205874960.00,United States,Finance,Major Banks
TCMD,Tactile Systems Technology Inc. Common Stock,1120101300.00,United States,Health Care,Medical/Dental Instruments
TCOM,Trip.com Group Limited American Depositary Shares,22776317601.00,China,Miscellaneous,Business Services
TCON,TRACON Pharmaceuticals Inc. Common Stock,110529003.00,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
